SiteCode,Meas,Date,Year,DayN,DayZ,Collector,Depth,PlateCode,MeasCode,Daysafterdeploy,DaysPerMeasure,PercentCiona,MinTemp,MaxTemp,MinSal,MaxSal,MinpH,MaxpH,MinVarAccel,MaxVarAccel,AvgSal,AvgTemp,AvgpH,VarAccel,MeanPercentCiona2014,MeanPercentCiona2015
SA,3,8/06/2015,15,218,583,4,A,SA_4A_15,SA_4A_15_3,85,28,0,12.10045139,17.00159722,26.23370392,28.9030969,8.004940476,8.042465278,0.0003254,0.002145526,27.84655,14.92046,8.01977955,0.00108324,0,0
SA,3,8/06/2015,15,218,583,4,B,SA_4B_15,SA_4B_15_3,85,28,0,12.10045139,17.00159722,26.23370392,28.9030969,8.004940476,8.042465278,0.0003254,0.002145526,27.84655,14.92046,8.01977955,0.00108324,0,0
SA,3,8/06/2015,15,218,583,4,C,SA_4C_15,SA_4C_15_3,85,28,0,12.10045139,17.00159722,26.23370392,28.9030969,8.004940476,8.042465278,0.0003254,0.002145526,27.84655,14.92046,8.01977955,0.00108324,0,0
SA,4,9/08/2015,15,251,616,1,A,SA_1A_15,SA_1A_15_4,118,33,0,15.99413194,20.76586806,22.00544571,29.36874857,7.966458333,8.117525773,0.000550267,0.002451389,27.39438,18.24003,8.03125514,0.00137144,0,0
SA,4,9/08/2015,15,251,616,1,B,SA_1B_15,SA_1B_15_4,118,33,0,15.99413194,20.76586806,22.00544571,29.36874857,7.966458333,8.117525773,0.000550267,0.002451389,27.39438,18.24003,8.03125514,0.00137144,0,0
SA,4,9/08/2015,15,251,616,1,C,SA_1C_15,SA_1C_15_4,118,33,0,15.99413194,20.76586806,22.00544571,29.36874857,7.966458333,8.117525773,0.000550267,0.002451389,27.39438,18.24003,8.03125514,0.00137144,0,0
SA,4,9/08/2015,15,251,616,2,A,SA_2A_15,SA_2A_15_4,118,33,0,15.99413194,20.76586806,22.00544571,29.36874857,7.966458333,8.117525773,0.000550267,0.002451389,27.39438,18.24003,8.03125514,0.00137144,0,0
SA,4,9/08/2015,15,251,616,2,B,SA_2B_15,SA_2B_15_4,118,33,0,15.99413194,20.76586806,22.00544571,29.36874857,7.966458333,8.117525773,0.000550267,0.002451389,27.39438,18.24003,8.03125514,0.00137144,0,0
SA,4,9/08/2015,15,251,616,2,C,SA_2C_15,SA_2C_15_4,118,33,0,15.99413194,20.76586806,22.00544571,29.36874857,7.966458333,8.117525773,0.000550267,0.002451389,27.39438,18.24003,8.03125514,0.00137144,0,0
SA,4,9/08/2015,15,251,616,3,A,SA_3A_15,SA_3A_15_4,118,33,0,15.99413194,20.76586806,22.00544571,29.36874857,7.966458333,8.117525773,0.000550267,0.002451389,27.39438,18.24003,8.03125514,0.00137144,0,0
SA,4,9/08/2015,15,251,616,3,B,SA_3B_15,SA_3B_15_4,118,33,0,15.99413194,20.76586806,22.00544571,29.36874857,7.966458333,8.117525773,0.000550267,0.002451389,27.39438,18.24003,8.03125514,0.00137144,0,0
SA,4,9/08/2015,15,251,616,3,C,SA_3C_15,SA_3C_15_4,118,33,0,15.99413194,20.76586806,22.00544571,29.36874857,7.966458333,8.117525773,0.000550267,0.002451389,27.39438,18.24003,8.03125514,0.00137144,0,0
SA,4,9/08/2015,15,251,616,4,A,SA_4A_15,SA_4A_15_4,118,33,0,15.99413194,20.76586806,22.00544571,29.36874857,7.966458333,8.117525773,0.000550267,0.002451389,27.39438,18.24003,8.03125514,0.00137144,0,0
SA,4,9/08/2015,15,251,616,4,B,SA_4B_15,SA_4B_15_4,118,33,0,15.99413194,20.76586806,22.00544571,29.36874857,7.966458333,8.117525773,0.000550267,0.002451389,27.39438,18.24003,8.03125514,0.00137144,0,0
SA,4,9/08/2015,15,251,616,4,C,SA_4C_15,SA_4C_15_4,118,33,0,15.99413194,20.76586806,22.00544571,29.36874857,7.966458333,8.117525773,0.000550267,0.002451389,27.39438,18.24003,8.03125514,0.00137144,0,0
SA,5,10/26/2015,15,299,664,1,A,SA_1A_15,SA_1A_15_5,166,48,0,14.72201389,18.82927083,27.63653402,28.83612102,7.982361111,8.091770833,0.000506958,0.002777191,28.28782,16.95928,8.02539049,0.00140252,0,0
SA,5,10/26/2015,15,299,664,1,B,SA_1B_15,SA_1B_15_5,166,48,0,14.72201389,18.82927083,27.63653402,28.83612102,7.982361111,8.091770833,0.000506958,0.002777191,28.28782,16.95928,8.02539049,0.00140252,0,0
SA,5,10/26/2015,15,299,664,1,C,SA_1C_15,SA_1C_15_5,166,48,0,14.72201389,18.82927083,27.63653402,28.83612102,7.982361111,8.091770833,0.000506958,0.002777191,28.28782,16.95928,8.02539049,0.00140252,0,0
SA,5,10/26/2015,15,299,664,2,A,SA_2A_15,SA_2A_15_5,166,48,0,14.72201389,18.82927083,27.63653402,28.83612102,7.982361111,8.091770833,0.000506958,0.002777191,28.28782,16.95928,8.02539049,0.00140252,0,0
SA,5,10/26/2015,15,299,664,2,B,SA_2B_15,SA_2B_15_5,166,48,0,14.72201389,18.82927083,27.63653402,28.83612102,7.982361111,8.091770833,0.000506958,0.002777191,28.28782,16.95928,8.02539049,0.00140252,0,0
SA,5,10/26/2015,15,299,664,2,C,SA_2C_15,SA_2C_15_5,166,48,0,14.72201389,18.82927083,27.63653402,28.83612102,7.982361111,8.091770833,0.000506958,0.002777191,28.28782,16.95928,8.02539049,0.00140252,0,0
SA,5,10/26/2015,15,299,664,3,A,SA_3A_15,SA_3A_15_5,166,48,0,14.72201389,18.82927083,27.63653402,28.83612102,7.982361111,8.091770833,0.000506958,0.002777191,28.28782,16.95928,8.02539049,0.00140252,0,0
SA,5,10/26/2015,15,299,664,3,B,SA_3B_15,SA_3B_15_5,166,48,0,14.72201389,18.82927083,27.63653402,28.83612102,7.982361111,8.091770833,0.000506958,0.002777191,28.28782,16.95928,8.02539049,0.00140252,0,0
SA,5,10/26/2015,15,299,664,3,C,SA_3C_15,SA_3C_15_5,166,48,0,14.72201389,18.82927083,27.63653402,28.83612102,7.982361111,8.091770833,0.000506958,0.002777191,28.28782,16.95928,8.02539049,0.00140252,0,0
SA,5,10/26/2015,15,299,664,4,A,SA_4A_15,SA_4A_15_5,166,48,0,14.72201389,18.82927083,27.63653402,28.83612102,7.982361111,8.091770833,0.000506958,0.002777191,28.28782,16.95928,8.02539049,0.00140252,0,0
SA,5,10/26/2015,15,299,664,4,B,SA_4B_15,SA_4B_15_5,166,48,0,14.72201389,18.82927083,27.63653402,28.83612102,7.982361111,8.091770833,0.000506958,0.002777191,28.28782,16.95928,8.02539049,0.00140252,0,0
SA,5,10/26/2015,15,299,664,4,C,SA_4C_15,SA_4C_15_5,166,48,0,14.72201389,18.82927083,27.63653402,28.83612102,7.982361111,8.091770833,0.000506958,0.002777191,28.28782,16.95928,8.02539049,0.00140252,0,0
SH,1,6/05/2015,15,156,521,1,A,SH_1A_15,SH_1A_15_1,24,24,0,5.170416667,11.21694444,19.28839549,27.37630268,7.956701389,8.065694444,0.000482143,0.002585592,24.86752,8.05513,8.02726648,0.00149825,10.474,46.641474
SH,1,6/05/2015,15,156,521,1,B,SH_1B_15,SH_1B_15_1,24,24,0,5.170416667,11.21694444,19.28839549,27.37630268,7.956701389,8.065694444,0.000482143,0.002585592,24.86752,8.05513,8.02726648,0.00149825,10.474,46.641474
SH,1,6/05/2015,15,156,521,1,C,SH_1C_15,SH_1C_15_1,24,24,0,5.170416667,11.21694444,19.28839549,27.37630268,7.956701389,8.065694444,0.000482143,0.002585592,24.86752,8.05513,8.02726648,0.00149825,10.474,46.641474
SH,1,6/05/2015,15,156,521,2,A,SH_2A_15,SH_2A_15_1,24,24,0,5.170416667,11.21694444,19.28839549,27.37630268,7.956701389,8.065694444,0.000482143,0.002585592,24.86752,8.05513,8.02726648,0.00149825,10.474,46.641474
SH,1,6/05/2015,15,156,521,2,B,SH_2B_15,SH_2B_15_1,24,24,0,5.170416667,11.21694444,19.28839549,27.37630268,7.956701389,8.065694444,0.000482143,0.002585592,24.86752,8.05513,8.02726648,0.00149825,10.474,46.641474
SH,1,6/05/2015,15,156,521,2,C,SH_2C_15,SH_2C_15_1,24,24,0,5.170416667,11.21694444,19.28839549,27.37630268,7.956701389,8.065694444,0.000482143,0.002585592,24.86752,8.05513,8.02726648,0.00149825,10.474,46.641474
SH,1,6/05/2015,15,156,521,3,A,SH_3A_15,SH_3A_15_1,24,24,0,5.170416667,11.21694444,19.28839549,27.37630268,7.956701389,8.065694444,0.000482143,0.002585592,24.86752,8.05513,8.02726648,0.00149825,10.474,46.641474
SH,1,6/05/2015,15,156,521,3,B,SH_3B_15,SH_3B_15_1,24,24,0,5.170416667,11.21694444,19.28839549,27.37630268,7.956701389,8.065694444,0.000482143,0.002585592,24.86752,8.05513,8.02726648,0.00149825,10.474,46.641474
SH,1,6/05/2015,15,156,521,3,C,SH_3C_15,SH_3C_15_1,24,24,0,5.170416667,11.21694444,19.28839549,27.37630268,7.956701389,8.065694444,0.000482143,0.002585592,24.86752,8.05513,8.02726648,0.00149825,10.474,46.641474
SH,1,6/05/2015,15,156,521,4,A,SH_4A_15,SH_4A_15_1,24,24,0,5.170416667,11.21694444,19.28839549,27.37630268,7.956701389,8.065694444,0.000482143,0.002585592,24.86752,8.05513,8.02726648,0.00149825,10.474,46.641474
SH,1,6/05/2015,15,156,521,4,B,SH_4B_15,SH_4B_15_1,24,24,0,5.170416667,11.21694444,19.28839549,27.37630268,7.956701389,8.065694444,0.000482143,0.002585592,24.86752,8.05513,8.02726648,0.00149825,10.474,46.641474
SH,1,6/05/2015,15,156,521,4,C,SH_4C_15,SH_4C_15_1,24,24,0,5.170416667,11.21694444,19.28839549,27.37630268,7.956701389,8.065694444,0.000482143,0.002585592,24.86752,8.05513,8.02726648,0.00149825,10.474,46.641474
SH,2,7/06/2015,15,187,552,1,A,SH_1A_15,SH_1A_15_2,55,31,0,6.282986111,18.20427083,10.76065241,28.74260362,7.6846875,8.056180556,0.00048464,0.00763357,23.12184,12.66566,7.97103227,0.00157477,10.474,46.641474
SH,2,7/06/2015,15,187,552,1,B,SH_1B_15,SH_1B_15_2,55,31,0,6.282986111,18.20427083,10.76065241,28.74260362,7.6846875,8.056180556,0.00048464,0.00763357,23.12184,12.66566,7.97103227,0.00157477,10.474,46.641474
SH,2,7/06/2015,15,187,552,1,C,SH_1C_15,SH_1C_15_2,55,31,0,6.282986111,18.20427083,10.76065241,28.74260362,7.6846875,8.056180556,0.00048464,0.00763357,23.12184,12.66566,7.97103227,0.00157477,10.474,46.641474
SH,2,7/06/2015,15,187,552,2,A,SH_2A_15,SH_2A_15_2,55,31,0,6.282986111,18.20427083,10.76065241,28.74260362,7.6846875,8.056180556,0.00048464,0.00763357,23.12184,12.66566,7.97103227,0.00157477,10.474,46.641474
SH,2,7/06/2015,15,187,552,2,B,SH_2B_15,SH_2B_15_2,55,31,0,6.282986111,18.20427083,10.76065241,28.74260362,7.6846875,8.056180556,0.00048464,0.00763357,23.12184,12.66566,7.97103227,0.00157477,10.474,46.641474
SH,2,7/06/2015,15,187,552,2,C,SH_2C_15,SH_2C_15_2,55,31,0,6.282986111,18.20427083,10.76065241,28.74260362,7.6846875,8.056180556,0.00048464,0.00763357,23.12184,12.66566,7.97103227,0.00157477,10.474,46.641474
SH,2,7/06/2015,15,187,552,3,A,SH_3A_15,SH_3A_15_2,55,31,0,6.282986111,18.20427083,10.76065241,28.74260362,7.6846875,8.056180556,0.00048464,0.00763357,23.12184,12.66566,7.97103227,0.00157477,10.474,46.641474
SH,2,7/06/2015,15,187,552,3,B,SH_3B_15,SH_3B_15_2,55,31,0,6.282986111,18.20427083,10.76065241,28.74260362,7.6846875,8.056180556,0.00048464,0.00763357,23.12184,12.66566,7.97103227,0.00157477,10.474,46.641474
SH,2,7/06/2015,15,187,552,3,C,SH_3C_15,SH_3C_15_2,55,31,0,6.282986111,18.20427083,10.76065241,28.74260362,7.6846875,8.056180556,0.00048464,0.00763357,23.12184,12.66566,7.97103227,0.00157477,10.474,46.641474
SH,2,7/06/2015,15,187,552,4,A,SH_4A_15,SH_4A_15_2,55,31,0,6.282986111,18.20427083,10.76065241,28.74260362,7.6846875,8.056180556,0.00048464,0.00763357,23.12184,12.66566,7.97103227,0.00157477,10.474,46.641474
SH,2,7/06/2015,15,187,552,4,B,SH_4B_15,SH_4B_15_2,55,31,0,6.282986111,18.20427083,10.76065241,28.74260362,7.6846875,8.056180556,0.00048464,0.00763357,23.12184,12.66566,7.97103227,0.00157477,10.474,46.641474
SH,2,7/06/2015,15,187,552,4,C,SH_4C_15,SH_4C_15_2,55,31,0,6.282986111,18.20427083,10.76065241,28.74260362,7.6846875,8.056180556,0.00048464,0.00763357,23.12184,12.66566,7.97103227,0.00157477,10.474,46.641474
SH,2,7/06/2015,15,187,552,6,A,SH_6A_15,SH_6A_15_2,55,31,0,6.282986111,18.20427083,10.76065241,28.74260362,7.6846875,8.056180556,0.00048464,0.00763357,23.12184,12.66566,7.97103227,0.00157477,10.474,46.641474
SH,2,7/06/2015,15,187,552,6,B,SH_6B_15,SH_6B_15_2,55,31,0,6.282986111,18.20427083,10.76065241,28.74260362,7.6846875,8.056180556,0.00048464,0.00763357,23.12184,12.66566,7.97103227,0.00157477,10.474,46.641474
SH,2,7/06/2015,15,187,552,6,C,SH_6C_15,SH_6C_15_2,55,31,0,6.282986111,18.20427083,10.76065241,28.74260362,7.6846875,8.056180556,0.00048464,0.00763357,23.12184,12.66566,7.97103227,0.00157477,10.474,46.641474
SH,3,8/03/2015,15,215,580,1,A,SH_1A_15,SH_1A_15_3,83,28,31.33,14.42022727,20.00402778,18.43374462,29.40811159,7.902118056,8.1678125,0.00047076,0.001938934,26.03075,17.56601,8.09967293,0.00117846,10.474,46.641474
SH,3,8/03/2015,15,215,580,1,B,SH_1B_15,SH_1B_15_3,83,28,35.29,14.42022727,20.00402778,18.43374462,29.40811159,7.902118056,8.1678125,0.00047076,0.001938934,26.03075,17.56601,8.09967293,0.00117846,10.474,46.641474
SH,3,8/03/2015,15,215,580,1,C,SH_1C_15,SH_1C_15_3,83,28,28.24,14.42022727,20.00402778,18.43374462,29.40811159,7.902118056,8.1678125,0.00047076,0.001938934,26.03075,17.56601,8.09967293,0.00117846,10.474,46.641474
SH,3,8/03/2015,15,215,580,2,A,SH_2A_15,SH_2A_15_3,83,28,28.57,14.42022727,20.00402778,18.43374462,29.40811159,7.902118056,8.1678125,0.00047076,0.001938934,26.03075,17.56601,8.09967293,0.00117846,10.474,46.641474
SH,3,8/03/2015,15,215,580,2,B,SH_2B_15,SH_2B_15_3,83,28,30.95,14.42022727,20.00402778,18.43374462,29.40811159,7.902118056,8.1678125,0.00047076,0.001938934,26.03075,17.56601,8.09967293,0.00117846,10.474,46.641474
SH,3,8/03/2015,15,215,580,2,C,SH_2C_15,SH_2C_15_3,83,28,40.74,14.42022727,20.00402778,18.43374462,29.40811159,7.902118056,8.1678125,0.00047076,0.001938934,26.03075,17.56601,8.09967293,0.00117846,10.474,46.641474
SH,3,8/03/2015,15,215,580,3,A,SH_3A_15,SH_3A_15_3,83,28,26.58,14.42022727,20.00402778,18.43374462,29.40811159,7.902118056,8.1678125,0.00047076,0.001938934,26.03075,17.56601,8.09967293,0.00117846,10.474,46.641474
SH,3,8/03/2015,15,215,580,3,B,SH_3B_15,SH_3B_15_3,83,28,20.78,14.42022727,20.00402778,18.43374462,29.40811159,7.902118056,8.1678125,0.00047076,0.001938934,26.03075,17.56601,8.09967293,0.00117846,10.474,46.641474
SH,3,8/03/2015,15,215,580,3,C,SH_3C_15,SH_3C_15_3,83,28,26.25,14.42022727,20.00402778,18.43374462,29.40811159,7.902118056,8.1678125,0.00047076,0.001938934,26.03075,17.56601,8.09967293,0.00117846,10.474,46.641474
SH,3,8/03/2015,15,215,580,4,A,SH_4A_15,SH_4A_15_3,83,28,57.83,14.42022727,20.00402778,18.43374462,29.40811159,7.902118056,8.1678125,0.00047076,0.001938934,26.03075,17.56601,8.09967293,0.00117846,10.474,46.641474
SH,3,8/03/2015,15,215,580,4,B,SH_4B_15,SH_4B_15_3,83,28,9.76,14.42022727,20.00402778,18.43374462,29.40811159,7.902118056,8.1678125,0.00047076,0.001938934,26.03075,17.56601,8.09967293,0.00117846,10.474,46.641474
SH,3,8/03/2015,15,215,580,4,C,SH_4C_15,SH_4C_15_3,83,28,24.1,14.42022727,20.00402778,18.43374462,29.40811159,7.902118056,8.1678125,0.00047076,0.001938934,26.03075,17.56601,8.09967293,0.00117846,10.474,46.641474
SH,3,8/03/2015,15,215,580,6,A,SH_6A_15,SH_6A_15_3,83,28,33.33,14.42022727,20.00402778,18.43374462,29.40811159,7.902118056,8.1678125,0.00047076,0.001938934,26.03075,17.56601,8.09967293,0.00117846,10.474,46.641474
SH,3,8/03/2015,15,215,580,6,B,SH_6B_15,SH_6B_15_3,83,28,21.25,14.42022727,20.00402778,18.43374462,29.40811159,7.902118056,8.1678125,0.00047076,0.001938934,26.03075,17.56601,8.09967293,0.00117846,10.474,46.641474
SH,3,8/03/2015,15,215,580,6,C,SH_6C_15,SH_6C_15_3,83,28,27.71,14.42022727,20.00402778,18.43374462,29.40811159,7.902118056,8.1678125,0.00047076,0.001938934,26.03075,17.56601,8.09967293,0.00117846,10.474,46.641474
SH,4,8/31/2015,15,243,608,1,A,SH_1A_15,SH_1A_15_4,111,28,100,12.9271875,23.54204861,7.34470997,29.7451682,7.572534722,8.009409722,0.000492831,0.002368058,23.4549,19.05069,7.92810935,0.00114497,10.474,46.641474
SH,4,8/31/2015,15,243,608,1,B,SH_1B_15,SH_1B_15_4,111,28,100,12.9271875,23.54204861,7.34470997,29.7451682,7.572534722,8.009409722,0.000492831,0.002368058,23.4549,19.05069,7.92810935,0.00114497,10.474,46.641474
SH,4,8/31/2015,15,243,608,1,C,SH_1C_15,SH_1C_15_4,111,28,100,12.9271875,23.54204861,7.34470997,29.7451682,7.572534722,8.009409722,0.000492831,0.002368058,23.4549,19.05069,7.92810935,0.00114497,10.474,46.641474
SH,4,8/31/2015,15,243,608,2,A,SH_2A_15,SH_2A_15_4,111,28,100,12.9271875,23.54204861,7.34470997,29.7451682,7.572534722,8.009409722,0.000492831,0.002368058,23.4549,19.05069,7.92810935,0.00114497,10.474,46.641474
SH,4,8/31/2015,15,243,608,2,B,SH_2B_15,SH_2B_15_4,111,28,97.7,12.9271875,23.54204861,7.34470997,29.7451682,7.572534722,8.009409722,0.000492831,0.002368058,23.4549,19.05069,7.92810935,0.00114497,10.474,46.641474
SH,4,8/31/2015,15,243,608,2,C,SH_2C_15,SH_2C_15_4,111,28,98.88,12.9271875,23.54204861,7.34470997,29.7451682,7.572534722,8.009409722,0.000492831,0.002368058,23.4549,19.05069,7.92810935,0.00114497,10.474,46.641474
SH,4,8/31/2015,15,243,608,3,A,SH_3A_15,SH_3A_15_4,111,28,54.43,12.9271875,23.54204861,7.34470997,29.7451682,7.572534722,8.009409722,0.000492831,0.002368058,23.4549,19.05069,7.92810935,0.00114497,10.474,46.641474
SH,4,8/31/2015,15,243,608,3,B,SH_3B_15,SH_3B_15_4,111,28,95.45,12.9271875,23.54204861,7.34470997,29.7451682,7.572534722,8.009409722,0.000492831,0.002368058,23.4549,19.05069,7.92810935,0.00114497,10.474,46.641474
SH,4,8/31/2015,15,243,608,3,C,SH_3C_15,SH_3C_15_4,111,28,95.12,12.9271875,23.54204861,7.34470997,29.7451682,7.572534722,8.009409722,0.000492831,0.002368058,23.4549,19.05069,7.92810935,0.00114497,10.474,46.641474
SH,4,8/31/2015,15,243,608,4,A,SH_4A_15,SH_4A_15_4,111,28,97.78,12.9271875,23.54204861,7.34470997,29.7451682,7.572534722,8.009409722,0.000492831,0.002368058,23.4549,19.05069,7.92810935,0.00114497,10.474,46.641474
SH,4,8/31/2015,15,243,608,4,B,SH_4B_15,SH_4B_15_4,111,28,98.89,12.9271875,23.54204861,7.34470997,29.7451682,7.572534722,8.009409722,0.000492831,0.002368058,23.4549,19.05069,7.92810935,0.00114497,10.474,46.641474
SH,4,8/31/2015,15,243,608,4,C,SH_4C_15,SH_4C_15_4,111,28,100,12.9271875,23.54204861,7.34470997,29.7451682,7.572534722,8.009409722,0.000492831,0.002368058,23.4549,19.05069,7.92810935,0.00114497,10.474,46.641474
SH,4,8/31/2015,15,243,608,6,A,SH_6A_15,SH_6A_15_4,111,28,100,12.9271875,23.54204861,7.34470997,29.7451682,7.572534722,8.009409722,0.000492831,0.002368058,23.4549,19.05069,7.92810935,0.00114497,10.474,46.641474
SH,4,8/31/2015,15,243,608,6,B,SH_6B_15,SH_6B_15_4,111,28,97.62,12.9271875,23.54204861,7.34470997,29.7451682,7.572534722,8.009409722,0.000492831,0.002368058,23.4549,19.05069,7.92810935,0.00114497,10.474,46.641474
SH,4,8/31/2015,15,243,608,6,C,SH_6C_15,SH_6C_15_4,111,28,95.29,12.9271875,23.54204861,7.34470997,29.7451682,7.572534722,8.009409722,0.000492831,0.002368058,23.4549,19.05069,7.92810935,0.00114497,10.474,46.641474
SH,5,10/05/2015,15,278,643,1,A,SH_1A_15,SH_1A_15_5,146,35,100,14.83024306,21.94441667,21.90247981,30.2753766,7.912048611,8.146388889,0.000364307,0.003225052,28.59564,16.71056,8.05208362,0.0011179,10.474,46.641474
SH,5,10/05/2015,15,278,643,1,B,SH_1B_15,SH_1B_15_5,146,35,100,14.83024306,21.94441667,21.90247981,30.2753766,7.912048611,8.146388889,0.000364307,0.003225052,28.59564,16.71056,8.05208362,0.0011179,10.474,46.641474
SH,5,10/05/2015,15,278,643,1,C,SH_1C_15,SH_1C_15_5,146,35,100,14.83024306,21.94441667,21.90247981,30.2753766,7.912048611,8.146388889,0.000364307,0.003225052,28.59564,16.71056,8.05208362,0.0011179,10.474,46.641474
SH,5,10/05/2015,15,278,643,2,A,SH_2A_15,SH_2A_15_5,146,35,100,14.83024306,21.94441667,21.90247981,30.2753766,7.912048611,8.146388889,0.000364307,0.003225052,28.59564,16.71056,8.05208362,0.0011179,10.474,46.641474
SH,5,10/05/2015,15,278,643,2,B,SH_2B_15,SH_2B_15_5,146,35,100,14.83024306,21.94441667,21.90247981,30.2753766,7.912048611,8.146388889,0.000364307,0.003225052,28.59564,16.71056,8.05208362,0.0011179,10.474,46.641474
SH,5,10/05/2015,15,278,643,2,C,SH_2C_15,SH_2C_15_5,146,35,100,14.83024306,21.94441667,21.90247981,30.2753766,7.912048611,8.146388889,0.000364307,0.003225052,28.59564,16.71056,8.05208362,0.0011179,10.474,46.641474
SH,5,10/05/2015,15,278,643,3,A,SH_3A_15,SH_3A_15_5,146,35,88.75,14.83024306,21.94441667,21.90247981,30.2753766,7.912048611,8.146388889,0.000364307,0.003225052,28.59564,16.71056,8.05208362,0.0011179,10.474,46.641474
SH,5,10/05/2015,15,278,643,3,B,SH_3B_15,SH_3B_15_5,146,35,98.86363636,14.83024306,21.94441667,21.90247981,30.2753766,7.912048611,8.146388889,0.000364307,0.003225052,28.59564,16.71056,8.05208362,0.0011179,10.474,46.641474
SH,5,10/05/2015,15,278,643,3,C,SH_3C_15,SH_3C_15_5,146,35,98.87640449,14.83024306,21.94441667,21.90247981,30.2753766,7.912048611,8.146388889,0.000364307,0.003225052,28.59564,16.71056,8.05208362,0.0011179,10.474,46.641474
SH,5,10/05/2015,15,278,643,4,A,SH_4A_15,SH_4A_15_5,146,35,100,14.83024306,21.94441667,21.90247981,30.2753766,7.912048611,8.146388889,0.000364307,0.003225052,28.59564,16.71056,8.05208362,0.0011179,10.474,46.641474
SH,5,10/05/2015,15,278,643,4,B,SH_4B_15,SH_4B_15_5,146,35,100,14.83024306,21.94441667,21.90247981,30.2753766,7.912048611,8.146388889,0.000364307,0.003225052,28.59564,16.71056,8.05208362,0.0011179,10.474,46.641474
SH,5,10/05/2015,15,278,643,4,C,SH_4C_15,SH_4C_15_5,146,35,100,14.83024306,21.94441667,21.90247981,30.2753766,7.912048611,8.146388889,0.000364307,0.003225052,28.59564,16.71056,8.05208362,0.0011179,10.474,46.641474
SH,5,10/05/2015,15,278,643,6,A,SH_6A_15,SH_6A_15_5,146,35,100,14.83024306,21.94441667,21.90247981,30.2753766,7.912048611,8.146388889,0.000364307,0.003225052,28.59564,16.71056,8.05208362,0.0011179,10.474,46.641474
SH,5,10/05/2015,15,278,643,6,B,SH_6B_15,SH_6B_15_5,146,35,97.82608696,14.83024306,21.94441667,21.90247981,30.2753766,7.912048611,8.146388889,0.000364307,0.003225052,28.59564,16.71056,8.05208362,0.0011179,10.474,46.641474
SH,5,10/05/2015,15,278,643,6,C,SH_6C_15,SH_6C_15_5,146,35,100,14.83024306,21.94441667,21.90247981,30.2753766,7.912048611,8.146388889,0.000364307,0.003225052,28.59564,16.71056,8.05208362,0.0011179,10.474,46.641474
VC,1,6/11/2015,15,162,527,1,A,VC_1A_15,VC_1A_15_1,32,32,0,1.9875,10.14246528,28.72746666,30.38161181,8.051909722,8.111319444,NA,NA,29.49714,6.98386,8.08699989,NA,1.403777778,12.80181902
VC,1,6/11/2015,15,162,527,1,B,VC_1B_15,VC_1B_15_1,32,32,0,1.9875,10.14246528,28.72746666,30.38161181,8.051909722,8.111319444,NA,NA,29.49714,6.98386,8.08699989,NA,1.403777778,12.80181902
VC,1,6/11/2015,15,162,527,1,C,VC_1C_15,VC_1C_15_1,32,32,0,1.9875,10.14246528,28.72746666,30.38161181,8.051909722,8.111319444,NA,NA,29.49714,6.98386,8.08699989,NA,1.403777778,12.80181902
VC,1,6/11/2015,15,162,527,2,A,VC_2A_15,VC_2A_15_1,32,32,0,1.9875,10.14246528,28.72746666,30.38161181,8.051909722,8.111319444,NA,NA,29.49714,6.98386,8.08699989,NA,1.403777778,12.80181902
VC,1,6/11/2015,15,162,527,2,B,VC_2B_15,VC_2B_15_1,32,32,0,1.9875,10.14246528,28.72746666,30.38161181,8.051909722,8.111319444,NA,NA,29.49714,6.98386,8.08699989,NA,1.403777778,12.80181902
VC,1,6/11/2015,15,162,527,2,C,VC_2C_15,VC_2C_15_1,32,32,0,1.9875,10.14246528,28.72746666,30.38161181,8.051909722,8.111319444,NA,NA,29.49714,6.98386,8.08699989,NA,1.403777778,12.80181902
VC,1,6/11/2015,15,162,527,3,A,VC_3A_15,VC_3A_15_1,32,32,0,1.9875,10.14246528,28.72746666,30.38161181,8.051909722,8.111319444,NA,NA,29.49714,6.98386,8.08699989,NA,1.403777778,12.80181902
VC,1,6/11/2015,15,162,527,3,B,VC_3B_15,VC_3B_15_1,32,32,0,1.9875,10.14246528,28.72746666,30.38161181,8.051909722,8.111319444,NA,NA,29.49714,6.98386,8.08699989,NA,1.403777778,12.80181902
VC,1,6/11/2015,15,162,527,3,C,VC_3C_15,VC_3C_15_1,32,32,0,1.9875,10.14246528,28.72746666,30.38161181,8.051909722,8.111319444,NA,NA,29.49714,6.98386,8.08699989,NA,1.403777778,12.80181902
VC,1,6/11/2015,15,162,527,4,A,VC_4A_15,VC_4A_15_1,32,32,0,1.9875,10.14246528,28.72746666,30.38161181,8.051909722,8.111319444,NA,NA,29.49714,6.98386,8.08699989,NA,1.403777778,12.80181902
VC,1,6/11/2015,15,162,527,4,B,VC_4B_15,VC_4B_15_1,32,32,0,1.9875,10.14246528,28.72746666,30.38161181,8.051909722,8.111319444,NA,NA,29.49714,6.98386,8.08699989,NA,1.403777778,12.80181902
VC,1,6/11/2015,15,162,527,4,C,VC_4C_15,VC_4C_15_1,32,32,0,1.9875,10.14246528,28.72746666,30.38161181,8.051909722,8.111319444,NA,NA,29.49714,6.98386,8.08699989,NA,1.403777778,12.80181902
